법률규정	항목	내용
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제7조(특허료, 등록료 및 수수료의 감면) ④	"특허청장은 거짓으로 지식재산포인트를 받은 경우 등 특허청장이 정하여 고시하는 경우에 해당하면 해당 지식 재산포인트를 환수할 수 있다. [본조신설 2015. 10. 29.]  제7조의3(국선대리인이 선임된 당사자에 대한 심판청구료 등의 감면에 관한 특례) 「특허법」 제139조의2(「실용신안법」 제33조에 따라 준용되는 경우를 포함한다), 「디자인보호법」 제125조의2 또는 「상표법」 제124조의2에 따라 국선대 리인이 선임된 당사자가 특허심판원장에게 납부한 다음 각 호에 해당하는 수수료는 국선대리인이 선임된 해당 심판 사건에 대한 심결의 등본이 송달된 후 당사자의 청구에 따라 이를 반환한다. 다만, 「특허심판원 국선대리인의 선임 특허료 등의 징수규칙 및 운영에 관한 규칙」 제3조제1항제1호 또는 같은 조 제2항제2호에 따라 국선대리인 선임의 취소 또는 국선대리인 사임이 있는 경우는 제외한다.
1. 제2조제3항제1호, 제3호 및 제5호에 따른 심판청구 관련 수수료
2. 제3조제3항제1호, 제3호 및 제5호에 따른 심판청구 관련 수수료
3. 제4조제3항제1호부터 제3호까지에 따른 심판청구 관련 수수료
4. 제5조제3항제1호부터 제3호까지에 따른 심판청구 관련 수수료 [본조신설 2019. 7. 9.]"
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ①	"이 규칙에 따른 특허료ㆍ등록료 및 수수료는 접수번호를 부여받아 이를 납부자번호로 하여 접수 번호를 부여받은 날의 다음 날까지 납부하여야 한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 각 호에서 각각 정하는 바에 따른다. <개정 2005. 7. 1., 2006. 4. 27., 2006. 9. 29., 2006. 12. 30., 2014. 6. 30., 2016. 9. 1.>
1. 제6조제2호 내지 제5호ㆍ제9호 및 제10조제1항제10호의 경우에는 각종 증서ㆍ사본 또는 복사물을 수령하기 이 전까지 납부하여야 한다.
2. 제5항ㆍ제7항 내지 제9항의 경우에는 동 규정에 따른 기간 이내에 특허청장이 부여한 납부자번호로 납부하거나 접수번호를 부여받은 날의 다음 날까지 납부하여야 한다.
3. 삭제<2006. 12. 30.>
4. 「특허법」 제46조제3호, 「실용신안법」 제11조에 따라 준용되는 「특허법」 제46조제3호, 「디자인보호법」 제47조 제3호 또는 「상표법」 제39조제2호ㆍ제176조의 규정에 해당하여 특허청장 또는 특허심판원장이 기간을 정하여 보정을 명한 때에 납부자번호를 부여한 경우에는 그 기간 이내에 그 납부자번호로 해당 수수료를 납부하여야 한
다.
5. 「특허법」 제199조 또는 「실용신안법」 제34조의 규정에 따라 특허출원 또는 실용신안등록출원으로 보는 국제출 원(「특허법」 제214조 또는 「실용신안법」 제40조의 규정에 따른 국제출원을 포함한다)으로서 번역문을 제출하여 야 하는 국제출원에 있어서는 그 번역문 제출시에 접수번호를 부여받아 접수번호를 부여받은 날의 다음 날까지 납부하여야 한다."
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ②	"제1항의 규정에 따른 특허료ㆍ등록료 및 수수료의 납부일이 공휴일(「근로자의 날 제정에 관한 법률」에 따른 근 로자의 날 및 토요휴무일을 포함한다)에 해당하는 경우에는 그날 이후의 첫번째 근무일까지 납부하여야 한다.<개정
2018. 4. 6.>"
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ③	이 규칙에 따른 가산료는 그 기본료와 합산하여 납부하여야 한다.
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ④	심사청구료ㆍ재심사청구료ㆍ우선심사신청료는 심사청구ㆍ재심사청구ㆍ우선심사신청을 하는 자가 심사청구ㆍ재 심사청구ㆍ우선심사신청 시 접수번호를 부여받아 그 다음 날까지 납부하여야 하되, 심사청구와 동시에 「특허법 시 행규칙」 제40조의3 또는 「실용신안법 시행규칙」 제10조의3에 따른 특허출원심사 또는 실용신안등록출원심사의 유예를 신청한 경우에는 심사를 받으려는 시점으로부터 2개월 전까지 심사청구를 하였을 때의 심사청구료를 납부 하여야 한다. 심사청구 후에 보정에 따라 심사청구료가 증가된 경우(새로운 청구범위의 항이 추가되어 그 항에 대한 심사청구료가 추가된 경우를 포함한다)에는 출원인이 보정서를 제출할 때 접수번호를 부여받아 그 다음 날까지 그 증가액을 납부하여야 한다.<개정 2006. 4. 27., 2009. 7. 1., 2010. 12. 30., 2016. 3. 25.>
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ⑤	특허료ㆍ실용신안등록료 또는 디자인등록료는 최초 3년분을 특허결정, 등록결정 또는 등록심결의 등본을 받은 날부터 3개월 이내에 일시에 납부하여야 한다. 이 경우 특허증, 실용신안등록증 및 디자인등록증을 전자문서에 의 해 발급하는 경우에는 2026년 12월 31일까지 각각 1만원(총액이 1만원 미만이면 그 금액)을 차감한 금액을 납부하 여야 한다.<개정 2019. 7. 9., 2023. 2. 3.>
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ⑥	"제5항의 기간이 경과된 후에도 특허료ㆍ실용신안등록료 또는 디자인등록료는 그 기간이 경과된 날부터 6개월 이 내에 납부할 수 있다. 이 경우 다음 각 호의 구분에 따른 금액을 해당 특허료ㆍ실용신안등록료 또는 디자인등록료에 가산하여 납부하여야 한다.<개정 2005. 7. 1., 2006. 9. 29., 2009. 7. 1., 2014. 2. 21.>
1. 1개월이 지나기 전: 100분의 3에 상당하는 금액 특허료 등의 징수규칙
2. 2개월이 지나기 전: 100분의 6에 상당하는 금액
3. 3개월이 지나기 전: 100분의 9에 상당하는 금액
4. 4개월이 지나기 전: 100분의 12에 해당하는 금액
5. 5개월이 지나기 전: 100분의 15에 해당하는 금액
6. 6개월이 지나기 전: 100분의 18에 해당하는 금액"
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ⑦	"상표권의 설정등록료, 지정상품 추가등록료 및 상표권의 존속기간갱신등록료는 다음 각 호에서 정하는 바에 따 라 납부하여야 한다. 다만, 「상표법」 제74조에 따라 납부기간을 연장하려 할 때에는 그 납부기간 경과 전에 등록료 납부기간의 연장신청을 하여야 한다.<개정 2010. 7. 27., 2016. 9. 1., 2018. 4. 6., 2019. 7. 9., 2023. 2. 3.>
1. 상표권의 설정등록료(「상표법」 제72조제1항 후단에 따라 분할납부하는 경우의 1회차 설정등록료를 포함한다)는 등록결정 또는 등록심결의 등본을 받은 날부터 2개월 이내에 납부하여야 하며, 「상표법」 제72조제1항 후단에 따 라 분할납부하는 경우의 2회차 설정등록료(1회차 설정등록료 납부 후 「상표법」 제93조제1항 또는 제94조제1항 에 따라 상표권을 분할이전하거나 분할한 경우에는 각 상표권의 2회차 설정등록료를 말한다)는 상표권의 설정등 록일부터 5년 이내에 납부자번호를 부여받아 납부자번호를 부여받은 날의 다음날까지 납부하여야 한다. 이 경우 상표등록증을 전자문서에 의해 발급하는 경우에는 2026년 12월 31일까지 1만원(총액이 1만원 미만이면 그 금액 )을 차감한 금액을 납부하여야 한다.
2. 지정상품 추가등록료는 등록결정 또는 등록심결의 등본을 받은 날부터 2개월 이내에 납부하여야 한다.
3. 상표권의 존속기간갱신등록료(「상표법」 제72조제1항 후단에 따라 분할납부하는 경우의 1회차 존속기간갱신등 록료를 포함한다)는 「상표법」 제84조제2항에서 정하는 기간 내에 접수번호를 부여받아 접수번호를 부여받은 날 의 다음날까지 납부하여야 하며, 「상표법」 제72조제1항 후단에 따라 분할납부하는 경우의 2회차 존속기간갱신등 록료(1회차 존속기간갱신등록료 납부 후 「상표법」 제93조제1항 또는 제94조제1항에 따라 상표권을 분할이전하 거나 분할한 경우에는 각 상표권의 2회차 존속기간갱신등록료를 말한다)는 상표권의 갱신등록일부터 5년 이내에 납부자번호를 부여받아 납부자번호를 부여받은 날의 다음날까지 납부하여야 한다."
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ⑧	"특허권자ㆍ실용신안권자ㆍ디자인권자(관련디자인권자를 포함한다. 이하 같다)는 4년차분부터의 특허료 또는 등 록료를 해당권리의 설정등록일을 기준으로 하여 매년 1년분씩 그 전년도에 납부하여야 한다. 다만, 그 납부기간에 납부하지 아니한 경우에는 그 납부기간이 지난 날부터 다음 각 호의 구분에 따른 금액을 해당 특허료 또는 등록료 에 가산하여 납부하여야 한다.<개정 2005. 7. 1., 2009. 7. 1., 2010. 12. 30., 2014. 2. 21., 2019. 7. 9.>
1. 1개월이 지나기 전: 100분의 3에 상당하는 금액
2. 2개월이 지나기 전: 100분의 6에 상당하는 금액
3. 3개월이 지나기 전: 100분의 9에 상당하는 금액
4. 4개월이 지나기 전: 100분의 12에 해당하는 금액
5. 5개월이 지나기 전: 100분의 15에 해당하는 금액
6. 6개월이 지나기 전: 100분의 18에 해당하는 금액"
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ⑨	제5항부터 제8항까지의 규정에도 불구하고 「특허법」 제81조의2, 「실용신안법」 제20조에 따라 준용되는 「특허법 」 제81조의2, 「디자인보호법」 제83조 및 「상표법」 제76조에 따라 특허료 또는 등록료의 보전명령을 받은 자는 그 보전명령을 받은 날부터 1개월 이내에 특허료 또는 등록료를 보전하여야 한다. 다만, 특허료 또는 등록료의 납부기 간 또는 추가납부기간을 경과하여 보전하는 때에는 부족하게 납부된 금액의 100분의 3에 상당하는 금액을 가산하 여 납부하여야 한다.<개정 2005. 3. 31., 2005. 7. 1., 2006. 9. 29., 2009. 7. 1., 2014. 2. 21., 2014. 6. 30., 2016. 9. 1.>
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제8조(납부방법 등) ⑩	「특허법」 제81조의3제3항, 「실용신안법」
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제20조(「특허법」 제81조의3제3항을 준용하는 경우를 말한다) ⑪	제8항 본문에도 불구하고 특허권자ㆍ실용신안권자ㆍ디자인권자는 4년차분부터의 특허료 또는 등록료를 그 납 부연차 순위에 따라 여러 연차분 또는 모든 연차분을 일괄하여 납부할 수 있으며, 제8항 본문에 따른 납부기간이 경 과하지 않은 4년차분 이후부터의 특허료 또는 등록료를 3년분 이상 일괄하여 납부하는 경우에는 별표 1부터 별표 3까지에 따라 납부하여야 할 특허료 또는 등록료 총액에서 그 총액의 100분의 10에 해당하는 금액을 차감한 금액 을 납부할 금액으로 한다. 이 경우 일괄납부 후에 특허료 또는 등록료의 금액이 변경되었을 때에는 변경된 특허료 또는 등록료를 납부한 것으로 본다.<개정 2010. 12. 30., 2019. 7. 9., 2019. 12. 31.>
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제20조(「특허법」 제81조의3제3항을 준용하는 경우를 말한다) ⑫	특허료ㆍ등록료ㆍ수수료 및 「지방세법」 제28조제1항제11호와 같은 항 제12호에 따른 등록면허세(「지방세법」 제151조제1항에 따른 지방교육세를 포함한다. 이하 같다) 또는 「인지세법」 제8조의4에 따른 인지세를 납부하는 자 는 인터넷지로 등 정보통신망을 이용한 전자적 수단으로 납부하거나 별지 제1호의2 서식에 기재사항을 적어 현금 으로 납부하여야 한다. 이 경우 특허청장은 정보통신망을 이용한 전자적 수단으로 납부한 자에 대하여는 별지 제 2호서식의 납입영수증을 발급할 수 있다.<개정 2009. 7. 1., 2019. 7. 9.>
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제20조(「특허법」 제81조의3제3항을 준용하는 경우를 말한다) ⑬	제12항에 따라 전자적 수단을 이용하여 납부하려는 자가 정보통신망의 장애, 특허청이 사용하는 컴 퓨터 또는 관련 장치의 장애(정보통신망, 특허청이 사용하는 컴퓨터 또는 관련 장치의 유지ㆍ보수를 위하여 그 사용을 일시 중 단한 경우로서 특허청장이 사전에 공지한 경우는 제외한다)로 인하여 기한 내에 납부할 수 없는 경우에는 그 장애 가 제거된 날의 다음 날에 그 기한이 도래한 것으로 본다.<신설 2017. 2. 28.>
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제20조(「특허법」 제81조의3제3항을 준용하는 경우를 말한다) ⑭	우편으로 특허료ㆍ등록료ㆍ수수료 및 등록면허세 또는 인지세를 납부하여야 하는 서류를 제출하는 경우에는 통 상환을 동봉하여 제출하여야 한다.<개정 2009. 7. 1., 2017. 2. 28., 2019. 7. 9.>
특허료 등의 징수규칙(산업통상자원부령)(제00592호)(20250101)	제20조(「특허법」 제81조의3제3항을 준용하는 경우를 말한다) ⑮	"접수번호를 부여받은 날의 다음 날이 경과하여 납부한 특허료ㆍ등록료 및 수수료는 이를 반환한다.<개정 2017.
2. 28.> 1^ 제12항에도 불구하고 특허료ㆍ등록료 또는 수수료를 자동납부하려는 경우 또는 자동납부를 취하하려는 경우에 는 별지 제4호 서식의 수수료 자동납부신청(취하)서를 특허청장 또는 특허심판원장에게 제출하여야 한다. 다만, 제 10조제1항제4호다목ㆍ라목 및 제6호부터 제9호까지의 규정에 따른 수수료를 자동납부하려는 재외자는 신청서의 제출을 생략할 수 있다.<신설 2009. 7. 1., 2017. 2. 28.> 1& 등록면허세는 인지세 및 수수료 또는 등록료와 일괄하여 납부하여야 한다.<신설 2009. 7. 1., 2014. 2. 21., 2017.
2. 28., 2019. 7. 9.> 1* 제17항에 따라 등록면허세를 인지세 및 수수료와 일괄하여 납부한 때에는 인지세, 등록면허세, 수수료의 순서로 충당하고, 등록면허세를 등록료와 함께 일괄하여 납부한 때에는 등록면허세, 등록료의 순서로 충당한다.<신설
2009. 7. 1., 2017. 2. 28., 2019. 7. 9.> 1( 특허청장은 등록면허세 또는 인지세를 잘못 납부받은 때에는 이를 납부한 자에게 통지하여야 하며, 납부한 자의 청구에 따라 잘못 납부받은 등록면허세 또는 인지세를 반환한다.<신설 2009. 7. 1., 2017. 2. 28., 2019. 7. 9.>  제8조의2 삭제 <2009. 7. 1.>"
