법률규정	항목	내용
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제40조(동일출원의 심사) ①	"심사관은 특허출원심사의 청구 후 출원인이 특허출원일부터 6개월 이내에 별지 제 22호의2서식의 결정 보류신청서를 특허청장에게 제출하는 경우에는 특허출원일부터 12개월이 경과하기 전까지 특 허여부결정을 보류할 수 있다. 다만, 다음 각 호에 해당하는 경우에는 그러하지 아니하다. <개정 2008. 9. 30., 2022.
4. 19.>
1. 특허출원이 분할출원, 분리출원 또는 변경출원인 경우
2. 특허출원에 대하여 우선심사결정을 한 경우
3. 특허여부결정의 보류신청이 있기 전에 이미 특허거절결정서 또는 특허결정서를 통지한 경우"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제40조(동일출원의 심사) ②	대리인에 의하여 절차를 밟는 경우에는 제1항에 따른 서식에 그 대리권을 증명하는 서류를 첨부하여야 한다. [본조신설 2007. 6. 29.]  제40조의3(특허출원심사의 유예)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제40조(동일출원의 심사) ①	"특허출원인이 출원심사의 청구를 한 경우로서 출원심사의 청구일부터 24개월이 지난 후에 특허출원에 대한 심사를 받으려면 출원심사의 청구일부터 9개월 이내에 심사를 받으려는 시점(출원일부 터 5년 이내에 한정하며, 이하 “유예희망시점”이라 한다)을 적은 별지 제22호의2서식의 심사유예신청서를 특허청장 에게 제출할 수 있다. 다만, 다음 각 호에 따른 특허출원서 또는 심사청구서에 그 취지 및 유예희망시점을 적음으로 써 그 신청서를 갈음할 수 있다. <개정 2011. 2. 25.>
1. 제37조제1항 단서에 따라 특허출원과 동시에 심사청구를 하면서 심사유예신청도 같이 하는 경우에는 별지 제 14호서식의 특허출원서
2. 심사청구와 동시에 심사유예신청을 하는 경우(제1호의 경우는 제외한다)에는 별지 제22호서식의 심사청구서"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제40조(동일출원의 심사) ②	특허출원인이 제1항에 따른 심사유예신청을 취하하거나 유예희망시점을 변경하려면 심사유예신청서를 제출한 날부터 2개월 이내에 별지 제12호서식의 취하서 또는 별지 제9호서식의 보정서를 제출하여야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제40조(동일출원의 심사) ③	"심사관은 제1항에 따른 심사유예신청이 있으면 유예희망시점까지 특허출원에 대한 심사를 유예할 수 있다. 다만 , 다음 각 호에 해당하는 경우에는 그러하지 아니하다.<개정 2022. 4. 19.> 특허법 시행규칙
1. 특허출원이 분할출원, 분리출원, 변경출원 또는 정당한 권리자의 출원인 경우
2. 특허출원에 대하여 우선심사결정을 한 경우
3. 특허출원심사의 유예신청이 있기 전에 이미 거절이유를 통지하거나 특허결정서를 통지한 경우"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제40조(동일출원의 심사) ④	대리인에 의하여 절차를 밟는 경우에는 제1항에 따른 서식에 그 대리권을 증명하는 서류를 첨부하여야 한다. [본조신설 2008. 9. 30.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제41조(의견서)	"거절이유 등 통지, 직권보정 사항, 심판사건, 이의신청, 취소신청사건, 분할출원, 우선권주장출원, 자진보 정 또는 기타절차에 관한 의견서를 제출하려는 자는 별지 제24호서식 의견서에 다음 각 호의 서류를 첨부하여 특허 청장ㆍ특허심판원장 또는 심판장에게 제출하여야 한다. <개정 1999. 7. 1., 2001. 6. 30., 2006. 9. 29., 2006. 12. 29.,
2007. 6. 29., 2009. 6. 30., 2014. 12. 30., 2017. 2. 28., 2019. 6. 10., 2024. 3. 15.>
1. 의견내용을 증명하는 서류 1통(법 제66조의2제3항 및 제141조제5항에 따라  의견서를 제출하는 경우는 제외한 다)
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통 [전문개정 1998. 12. 31.]"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제42조(보정의 각하결정)	"법 제51조제1항에 따른 보정의 각하결정은 다음 각 호의 사항을 기재한 서면으로 하여야 한
다. <개정 1997. 7. 1., 2001. 6. 30., 2014. 1. 29., 2014. 4. 10.>
1. 특허출원번호
2. 발명의 명칭
3. 특허출원인의 성명 및 주소(법인의 경우에는 그 명칭 및 영업소의 소재지)
4. 특허출원인의 대리인이 있는 경우에는 그 대리인의 성명 및 주소나 영업소의 소재지. 이 경우 대리인이 「변리사 법」 제6조의3에 따른 특허법인(이하 “특허법인”이라 한다) 또는 같은 법 제6조의12에 따른 특허법인(유한)[이하 “특허법인(유한)”이라 한다]인 경우에는 그 명칭, 사무소의 소재지 및 지정된 변리사의 성명을 말한다.
5. 각하결정의 주문 및 이유
6. 각하결정연월일"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제43조(특허출원의 공개일 또는 등록공고일)	특허출원의 공개일 또는 등록공고일은 당해특허출원이 공개 또는 등록공 고된 취지를 게재한 공개용특허공보 또는 등록공고용특허공보가 발행된 날로 한다. <개정 1997. 7. 1.> [제목개정 1997. 7. 1.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제44조(조기공개 등의 신청) ①	법 제64조제1항에 따라 특허출원일부터 1년 6개월이 경과하기 전에 특허출원의 공개를 신청하려는 자는 별지 제25호서식의 조기공개신청서를 특허청장에게 제출하여야 한다. 다만, 특허출원과 동시에 공 개를 신청하려는 경우(청구범위가 기재된 명세서가 첨부된 경우만 해당한다)에는 출원서에 그 취지를 기재함으로써 신청서의 제출에 갈음할 수 있다. <개정 1998. 12. 31., 2006. 12. 29., 2007. 6. 29., 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제44조(조기공개 등의 신청) ②	외국어특허출원 또는 국제특허출원의 경우에는 법 제42조의3제2항 또는 법 제201조제1항에 따라 국어번역문을 제출한 후가 아니면 조기공개의 신청을 할 수 없다.<신설 1997. 7. 1., 1998. 12. 31., 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제44조(조기공개 등의 신청) ③	특허에 관한 절차를 밟는 자가 제1항의 규정에 의한 조기공개의 신청을 취하하고자 하는 경우에는 조기공개신청 서를 제출한 날부터 10일 이내에 별지 제12호서식의 취하서를 제출하여야 한다.<신설 2003. 5. 17., 2006. 12. 29.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제44조(조기공개 등의 신청) ④	대리인이 제1항 내지 제3항의 규정에 의한 절차를 밟고자 하는 경우에는 그 대리권을 증명하는 서류를 첨부하여 야 한다.<개정 2003. 5. 17.> [본조신설 1996. 6. 22.] [제목개정 2003. 5. 17.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제45조(특허출원에 대한 정보의 제공)	"법 제63조의2에 따라 정보의 제공을 하려는 자는 별지 제23호서식의 정보제출서 에 다음 각 호의 서류를 첨부하여 특허청장에게 제출하여야 한다. <개정 2006. 9. 29., 2006. 12. 29., 2014. 12. 30.> 특허법 시행규칙
1. 간행물등 증거서류 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통 [전문개정 1998. 12. 31.] [제목개정 2006. 9. 29.]"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제46조(외국의 심사결과 제출) ①	"법 제63조의3에 따라 우선권 주장의 기초가 되는 출원을 한 국가(이하 이 조에서 “선 출원국”이라 한다)의 심사결과에 대한 자료 제출명령을 받은 자는 별지 제13호서식의 서류제출서에 다음 각 호의 서 류를 첨부하여 특허청장에게 제출하여야 한다. 다만, 심사결과가 없는 경우에는 별지 제24호서식의 의견서에 그 취 지를 적어 제출하여야 한다.
1. 선출원국 심사관이 거절이유 또는 특허여부결정을 통지한 경우 그 통지서의 사본 각 1통
2. 제1호의 통지서에 적혀 있는 문헌의 사본 1통
3. 대리인에 의하여 절차를 밟는 경우 그 대리권을 증명하는 서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제46조(외국의 심사결과 제출) ②	심사관은 심사를 위하여 필요한 경우 기간을 정하여 제1항제1호 및 제2호의 서류의 국어번역문을 제출할 것을 특허출원인에게 명할 수 있다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제46조(외국의 심사결과 제출) ③	제2항에 따라 제출명령을 받은 자는 별지 제13호서식의 서류제출서에 국어번역문을 첨부하여 제출하여야 한다. [본조신설 2017. 2. 28.]  제47조 삭제 <1997. 7. 1.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제48조(거절이유통지 등) ①	"심사관은 다음 각 호의 사항에 대한 결정 또는 통지를 하고자 할 때에는 이를 특허청장에게 보고하고 그 결정서 또는 통지서를 작성하여 이에 기명날인하여야 한다. <개정 1997. 7. 1., 2001. 6. 30., 2006. 9. 29.,
2007. 6. 29., 2011. 12. 2.>
1. 법 제51조제1항의 규정에 의한 보정각하결정
2. 법 제63조제1항에 따른 거절이유통지
3. 삭제<2006. 9. 29.>
4. 삭제<2006. 9. 29.>
5. 특허권의 존속기간의 연장등록출원에 대하여 법 제93조에서 준용하는 법 제63조제1항에 따른 거절이유통지"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제48조(거절이유통지 등) ②	"심사관은 특허출원에 대하여 특허거절결정 또는 특허결정을 하려는 때에는 특허청장에게 이를 보고하고 다음 각 호의 사항을 적은 특허거절결정서 또는 특허결정서를 작성하여 기명날인하여야 한다.<개정 1997. 7. 1., 2001. 6.
30., 2006. 9. 29., 2009. 6. 30., 2014. 1. 29., 2014. 12. 30.>
1. 특허출원번호
2. 발명의 명칭
3. 특허출원인의 성명 및 주소(법인의 경우에는 그 명칭 및 영업소의 소재지)
4. 특허출원인의 대리인이 있는 경우에는 그 대리인의 성명 및 주소나 영업소의 소재지(대리인이 특허법인ㆍ특허법 인(유한)인 경우에는 그 명칭, 사무소의 소재지 및 지정된 변리사의 성명)
5. 거절이유통지연월일(특허거절결정의 경우에 한한다)
6. 결정의 주문 및 그 이유(특허거절결정의 경우 청구범위의 청구항이 둘 이상인 때에는 해당 청구항 및 그 거절결 정의 이유를 기재하여야 한다)
7. 결정연월일
8. 직권보정 사항이 있으면 그 직권보정 사항(특허결정의 경우에 한정한다)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제3장 심사 제48조(거절이유통지 등) ③	삭제<1997. 7. 1.> [제목개정 2006. 9. 29.]  제49조 삭제 <2006. 9. 29.> 특허법 시행규칙
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제4장 특허증 및 특허권 제50조(특허증의 발급) ①	"특허청장은 특허권의 설정등록을 한 때에는 법 제86조제1항에 따라 그 특허권자에게 별지 제 26호서식의 특허증을 발급(전자문서에 의한 발급을 포함한다)하여야 한다. <개정 2006. 4. 28., 2006. 12. 29., 2014.
12. 30., 2018. 5. 29.>"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제4장 특허증 및 특허권 제50조(특허증의 발급) ②	특허청장은 법 제99조에 따른 양도 등의 사유로 특허권을 승계한 자의 신청이 있을 때에는 별지 제26호서식의 특 허증을 재발급할 수 있다.<신설 2006. 4. 28., 2006. 12. 29., 2011. 2. 25., 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제4장 특허증 및 특허권 제50조(특허증의 발급) ③	"특허청장은 법 제86조제2항에 따라 특허증을 정정발급하려는 경우에는 별지 제27호서식의 등록사항란에 그 정 정사항을 기재ㆍ날인하고, 해당특허증에 편철하여 발급하여야 한다.<개정 2006. 4. 28., 2006. 12. 29., 2014. 12.
30.>"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제4장 특허증 및 특허권 제50조(특허증의 발급) ④	"특허청장은 특허권자의 신청이 있을 때에는 특허증의 기재사항을 외국어로 적은 다음 각 호의 구분에 따른 서식 의 특허증(이하 “외국어특허증”이라 한다)을 발급(전자문서에 의한 발급을 포함한다)할 수 있다.<개정 2011. 2. 25.,
2014. 12. 30., 2018. 5. 29.>
1. 영어로 적어 발급하는 경우: 별지 제26호의2서식
2. 일본어로 적어 발급하는 경우: 별지 제26호의3서식
3. 독일어로 적어 발급하는 경우: 별지 제26호의4서식
4. 프랑스어로 적어 발급하는 경우: 별지 제26호의5서식
5. 러시아어로 적어 발급하는 경우: 별지 제26호의6서식
6. 스페인어로 적어 발급하는 경우: 별지 제26호의7서식
7. 중국어로 적어 발급하는 경우: 별지 제26호의8서식
8. 아랍어로 적어 발급하는 경우: 별지 제26호의9서식 [제목개정 2014. 12. 30.]  제50조의2(휴대용 특허증의 발급)"
